time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
25.73,0.5,0.0,0.6164,0.0253,0.0,-0.0273,4.252,-75.809,75.809,0
25.74,0.5,0.0,0.5407,0.0688,0.0,-0.2722,4.228,-74.315,74.294,0
25.75,0.5,0.0,0.623,-0.0241,0.0,0.3049,4.212,-72.702,72.738,0
25.76,0.5,0.0,0.6236,0.0142,0.0,-0.047,4.017,-71.04,71.082,0
25.77,0.5,0.0,0.6027,0.0114,0.0,0.2168,3.979,-69.388,69.415,0
25.78,0.5,0.0,0.5776,0.0126,0.0,-0.0417,4.0,-67.611,67.635,0
25.79,0.5,0.0,0.5345,0.0298,0.0,-0.2094,4.0,-65.77,65.798,0
25.8,0.5,0.0,0.6363,-0.0437,0.0,0.046,3.906,-63.834,63.916,0
25.81,0.5,0.0,0.5897,-0.0496,0.0,-0.2041,3.866,-61.859,61.928,0
25.82,0.5,0.0,0.6382,-0.031,0.0,0.1203,3.757,-59.803,59.923,0
25.83,0.5,0.0,0.5603,-0.0096,0.0,0.0032,3.887,-57.764,57.843,0
25.84,0.5,0.0,0.6327,-0.0692,0.0,0.0545,3.907,-55.529,55.687,0
25.85,0.5,0.0,0.6152,-0.0474,0.0,0.0258,3.876,-53.349,53.486,0
25.86,0.5,0.0,0.5454,0.0277,0.0,-0.3312,3.859,-51.056,51.25,0
25.87,0.5,0.0,0.5863,0.0419,0.0,0.0113,3.936,-48.755,48.976,0
25.88,0.5,0.0,0.5204,0.0729,0.0,-0.1085,4.078,-46.394,46.629,0
25.89,0.5,0.0,0.5768,-0.0492,0.0,0.1459,4.267,-43.933,44.245,0
25.9,0.5,0.0,0.6376,-0.0271,0.0,0.2492,4.232,-41.459,41.784,0
25.91,0.5,0.0,0.5782,-0.0365,0.0,0.1514,4.358,-39.056,39.306,0
25.92,0.5,0.0,0.5541,0.061,0.0,-0.193,4.44,-36.494,36.774,0
25.93,0.5,0.0,0.5049,0.0694,0.0,-0.2294,4.655,-33.911,34.244,0
25.94,0.5,0.0,0.545,0.0542,0.0,0.3607,4.83,-31.307,31.703,0
25.95,0.5,0.0,0.5324,0.1048,0.0,-0.1687,4.767,-28.67,29.02,0
25.96,0.5,0.0,0.5855,0.039,0.0,0.0226,4.712,-25.964,26.421,0
25.97,0.5,0.0,0.5954,-0.0168,0.0,0.0788,4.672,-23.256,23.775,0
25.98,0.5,0.0,0.6305,0.0378,0.0,0.0723,4.412,-20.546,21.049,0
25.99,0.5,0.0,0.5818,0.0253,0.0,0.067,4.323,-17.895,18.315,0
26.0,0.5,0.0,0.5744,0.0405,0.0,0.0024,4.395,-15.108,15.632,0
26.01,0.5,0.0,0.5792,0.0046,0.0,0.0028,4.491,-12.322,12.901,0
26.02,0.5,0.0,0.6226,0.0201,0.0,-0.1337,4.329,-9.564,10.078,0
26.03,0.5,0.0,0.5719,0.0485,0.0,-0.2749,4.338,-6.818,7.312,0
26.04,0.5,0.0,0.5787,-0.0012,0.0,-0.1859,4.534,-4.012,4.56,0
26.05,0.5,0.0,0.6727,-0.0969,0.0,-0.0036,4.496,-1.127,1.816,0
26.06,0.5,0.0,0.6751,-0.1434,0.0,0.1676,4.42,1.662,-0.956,0
26.07,0.5,0.0,0.6611,-0.0368,0.0,-0.0508,4.158,4.435,-3.747,0
26.08,0.5,0.0,0.6046,-0.0288,0.0,0.0029,4.164,7.18,-6.559,0
26.09,0.5,0.0,0.6702,-0.0124,0.0,0.0619,4.001,9.927,-9.382,0
26.1,0.5,0.0,0.5982,0.0057,0.0,-0.0389,4.028,12.669,-12.183,0
26.11,0.5,0.0,0.6522,-0.0455,0.0,-0.0333,4.044,15.45,-14.934,0
26.12,0.5,0.0,0.6443,-0.0744,0.0,0.1551,4.105,18.208,-17.637,0
26.13,0.5,0.0,0.6861,-0.0385,0.0,-0.0638,3.935,20.963,-20.316,0
26.14,0.5,0.0,0.6141,0.009,0.0,-0.1516,3.908,23.678,-22.969,0
26.15,0.5,0.0,0.5998,0.0343,0.0,-0.21,3.934,26.326,-25.668,0
26.16,0.5,0.0,0.6623,-0.006,0.0,0.0881,3.75,28.969,-28.346,0
26.17,0.5,0.0,0.6583,0.0039,0.0,0.1184,3.495,31.562,-31.009,0
26.18,0.5,0.0,0.6746,-0.0209,0.0,0.1383,3.346,34.154,-33.653,0
26.19,0.5,0.0,0.6154,0.0525,0.0,0.0502,3.164,36.695,-36.198,0
26.2,0.5,0.0,0.6101,0.0132,0.0,-0.4112,3.079,39.217,-38.564,0
26.21,0.5,0.0,0.666,-0.0504,0.0,0.232,3.0,41.713,-41.049,0
26.22,0.5,0.0,0.7112,-0.0314,0.0,0.1774,2.681,44.13,-43.526,0
26.23,0.5,0.0,0.6504,-0.0356,0.0,-0.014,2.517,46.531,-46.027,0
26.24,0.5,0.0,0.6818,-0.0056,0.0,-0.0123,2.358,48.88,-48.408,0
26.25,0.5,0.0,0.6542,-0.0102,0.0,0.0146,2.256,51.198,-50.739,0
26.26,0.5,0.0,0.6534,-0.0136,0.0,-0.3142,2.202,53.509,-52.933,0
26.27,0.5,0.0,0.6821,-0.0511,0.0,0.2029,2.175,55.701,-55.171,0
26.28,0.5,0.0,0.646,0.0002,0.0,0.0288,2.191,57.839,-57.357,0
26.29,0.5,0.0,0.6212,-0.0137,0.0,0.0811,2.289,59.917,-59.483,0
26.3,0.5,0.0,0.6848,-0.0013,0.0,0.1785,2.151,61.927,-61.514,0
26.31,0.5,0.0,0.6421,0.0007,0.0,0.1815,2.007,63.888,-63.525,0
26.32,0.5,0.0,0.642,0.0842,0.0,-0.4226,1.733,65.825,-65.366,0
26.33,0.5,0.0,0.6359,0.0423,0.0,-0.2139,1.481,67.652,-67.24,0
26.34,0.5,0.0,0.6853,-0.0064,0.0,0.2995,1.183,69.423,-69.036,0
26.35,0.5,0.0,0.6818,0.0115,0.0,-0.0768,0.783,71.138,-70.737,0
26.36,0.5,0.0,0.6719,-0.0105,0.0,-0.0927,0.58,72.793,-72.511,0
26.37,0.5,0.0,0.6629,0.0051,0.0,-0.1202,0.453,74.363,-74.118,0
26.38,0.5,0.0,0.6025,0.0983,0.0,0.1382,0.465,75.833,-75.636,0
26.39,0.5,0.0,0.6453,-0.0121,0.0,0.0261,0.486,77.273,-76.998,0
26.4,0.5,0.0,0.6833,0.0005,0.0,-0.051,0.311,78.607,-78.307,0
26.41,0.5,0.0,0.6502,0.0091,0.0,0.2352,0.267,79.87,-79.697,0
26.42,0.5,0.0,0.6592,0.01,0.0,0.0542,0.278,81.069,-80.906,0
26.43,0.5,0.0,0.6768,0.0093,0.0,-0.044,0.148,82.162,-81.967,0
26.44,0.5,0.0,0.6139,0.0918,0.0,-0.0522,0.134,83.187,-83.045,0
26.45,0.5,0.0,0.5694,0.1317,0.0,-0.3219,0.264,84.127,-84.026,0
26.46,0.5,0.0,0.6035,0.0411,0.0,-0.2007,0.451,84.939,-84.796,0
26.47,0.5,0.0,0.6037,0.0104,0.0,0.0027,0.576,85.711,-85.576,0
26.48,0.5,0.0,0.6366,0.0235,0.0,-0.1415,0.511,86.417,-86.224,0
26.49,0.5,0.0,0.6065,0.0253,0.0,0.0642,0.561,87.037,-86.958,0
26.5,0.5,0.0,0.5712,0.0491,0.0,0.2394,0.702,87.549,-87.514,0
26.51,0.5,0.0,0.6452,-0.0509,0.0,-0.2027,0.625,88.008,-87.813,0
26.52,0.5,0.0,0.6292,-0.0798,0.0,0.0176,0.511,88.345,-88.2,0
26.53,0.5,0.0,0.6962,-0.0847,0.0,0.0981,0.202,88.616,-88.429,0
26.54,0.5,0.0,0.6269,-0.0859,0.0,-0.3196,0.076,88.811,-88.662,0
26.55,0.5,0.0,0.6882,-0.0689,0.0,-0.1461,-0.14,88.896,-88.718,0
26.56,0.5,0.0,0.6287,-0.0729,0.0,-0.1346,-0.231,88.905,-88.832,0
26.57,0.5,0.0,0.6793,-0.0637,0.0,-0.0453,-0.465,88.818,-88.702,0
26.58,0.5,0.0,0.6561,-0.0829,0.0,-0.0578,-0.46,88.66,-88.645,0
26.59,0.5,0.0,0.6026,0.0494,0.0,-0.1405,-0.314,88.39,-88.39,0
26.6,0.5,0.0,0.5244,0.0605,0.0,-0.1196,0.227,88.046,-88.209,0
26.61,0.5,0.0,0.5881,-0.0217,0.0,0.3701,0.872,87.602,-87.731,0
26.62,0.5,0.0,0.5869,0.0084,0.0,-0.0318,1.361,87.093,-87.094,0
26.63,0.5,0.0,0.5625,0.0084,0.0,0.2207,1.806,86.464,-86.5,0
26.64,0.5,0.0,0.6363,-0.0506,0.0,0.1657,2.089,85.772,-85.709,0
26.65,0.5,0.0,0.5861,0.01,0.0,-0.1888,2.172,84.989,-84.843,0
26.66,0.5,0.0,0.5844,-0.0011,0.0,-0.2134,2.285,84.119,-84.016,0
26.67,0.5,0.0,0.6546,-0.0752,0.0,0.2619,2.298,83.177,-83.039,0
26.68,0.5,0.0,0.6649,-0.049,0.0,-0.1335,2.118,82.168,-81.944,0
26.69,0.5,0.0,0.64,-0.0526,0.0,0.1764,2.078,81.066,-80.975,0
26.7,0.5,0.0,0.6358,-0.0309,0.0,0.0104,2.042,79.888,-79.782,0
26.71,0.5,0.0,0.5782,-0.0576,0.0,-0.3313,2.249,78.662,-78.561,0
26.72,0.5,0.0,0.6461,-0.0458,0.0,-0.2129,2.297,77.304,-77.157,0
26.73,0.5,0.0,0.594,-0.0014,0.0,-0.0562,2.355,75.874,-75.789,0
26.74,0.5,0.0,0.6216,0.0421,0.0,-0.2851,2.346,74.398,-74.242,0
26.75,0.5,0.0,0.6192,0.0148,0.0,-0.0734,2.441,72.843,-72.705,0
26.76,0.5,0.0,0.6126,0.0054,0.0,-0.125,2.712,71.222,-71.09,0
26.77,0.5,0.0,0.5626,0.0661,0.0,-0.117,3.089,69.502,-69.389,0
26.78,0.5,0.0,0.5515,0.0224,0.0,-0.0544,3.638,67.728,-67.605,0
26.79,0.5,0.0,0.6057,0.0347,0.0,0.1641,4.028,65.863,-65.7,0
26.8,0.5,0.0,0.569,0.0264,0.0,-0.2292,4.39,63.966,-63.783,0
26.81,0.5,0.0,0.5902,0.028,0.0,0.1436,4.674,61.985,-61.775,0
26.82,0.5,0.0,0.6341,-0.0714,0.0,-0.0592,4.936,59.993,-59.666,0
26.83,0.5,0.0,0.657,-0.0407,0.0,-0.2481,4.975,57.888,-57.527,0
26.84,0.5,0.0,0.6172,-0.0436,0.0,-0.1133,5.105,55.726,-55.433,0
26.85,0.5,0.0,0.62,-0.0097,0.0,0.1147,5.091,53.496,-53.212,0
26.86,0.5,0.0,0.5765,0.0146,0.0,0.1392,5.112,51.241,-50.963,0
26.87,0.5,0.0,0.6456,0.0215,0.0,-0.1433,4.867,49.06,-48.721,0
26.88,0.5,0.0,0.6158,-0.0328,0.0,-0.3411,4.743,46.743,-46.359,0
26.89,0.5,0.0,0.626,0.0252,0.0,-0.0709,4.657,44.304,-43.929,0
26.9,0.5,0.0,0.588,0.0642,0.0,0.2507,4.625,41.837,-41.472,0
26.91,0.5,0.0,0.5976,0.0438,0.0,-0.0629,4.744,39.411,-38.938,0
26.92,0.5,0.0,0.5981,-0.0052,0.0,0.1096,5.032,36.893,-36.381,0
26.93,0.5,0.0,0.6197,0.0051,0.0,0.0432,5.245,34.289,-33.821,0
26.94,0.5,0.0,0.6127,-0.0462,0.0,0.1458,5.678,31.694,-31.285,0
26.95,0.5,0.0,0.5717,-0.0121,0.0,-0.2038,6.141,29.078,-28.583,0
26.96,0.5,0.0,0.6414,-0.0341,0.0,-0.2993,6.217,26.438,-25.869,0
26.97,0.5,0.0,0.6633,-0.0811,0.0,-0.0695,6.122,23.787,-23.115,0
26.98,0.5,0.0,0.6966,-0.0384,0.0,0.2939,5.832,21.052,-20.413,0
26.99,0.5,0.0,0.6577,-0.0399,0.0,-0.0046,5.593,18.323,-17.709,0
27.0,0.5,0.0,0.5918,0.0004,0.0,-0.0474,5.442,15.583,-14.956,0
27.01,0.5,0.0,0.6837,-0.003,0.0,-0.0494,5.056,12.851,-12.238,0
27.02,0.5,0.0,0.6859,-0.0696,0.0,-0.1545,4.665,10.115,-9.429,0
27.03,0.5,0.0,0.727,-0.0455,0.0,0.1563,4.228,7.298,-6.677,0
27.04,0.5,0.0,0.6949,-0.0779,0.0,-0.1993,4.012,4.515,-3.912,0
27.05,0.5,0.0,0.7108,-0.0954,0.0,0.0477,3.95,1.746,-1.09,0
27.06,0.5,0.0,0.6524,-0.028,0.0,-0.3154,3.966,-1.072,1.716,0
27.07,0.5,0.0,0.6806,-0.0303,0.0,0.2834,3.967,-3.855,4.521,0
27.08,0.5,0.0,0.6587,-0.0014,0.0,0.1968,3.956,-6.669,7.287,0
27.09,0.5,0.0,0.7347,-0.0859,0.0,-0.1552,3.854,-9.368,10.091,0
27.1,0.5,0.0,0.6708,-0.0614,0.0,-0.1932,3.803,-12.042,12.798,0
27.11,0.5,0.0,0.7356,-0.0427,0.0,0.1859,3.517,-14.828,15.533,0
27.12,0.5,0.0,0.6516,-0.0208,0.0,0.2301,3.419,-17.633,18.298,0
27.13,0.5,0.0,0.699,-0.0068,0.0,0.3124,3.287,-20.378,20.995,0
27.14,0.5,0.0,0.665,-0.0695,0.0,-0.234,3.429,-23.118,23.734,0
27.15,0.5,0.0,0.6905,-0.0306,0.0,0.0606,3.594,-25.795,26.4,0
27.16,0.5,0.0,0.6207,-0.011,0.0,-0.1575,3.922,-28.463,29.056,0
27.17,0.5,0.0,0.6872,0.0099,0.0,0.2879,4.085,-31.066,31.676,0
27.18,0.5,0.0,0.625,0.0197,0.0,-0.0065,4.309,-33.687,34.267,0
27.19,0.5,0.0,0.6532,0.023,0.0,0.3185,4.439,-36.214,36.839,0
27.2,0.5,0.0,0.6971,-0.0595,0.0,-0.1108,4.459,-38.698,39.327,0
27.21,0.5,0.0,0.6721,0.0111,0.0,-0.5755,4.256,-41.191,41.761,0
27.22,0.5,0.0,0.6703,0.0225,0.0,0.1054,4.145,-43.664,44.256,0
27.23,0.5,0.0,0.6321,0.003,0.0,-0.1563,4.146,-46.087,46.65,0
27.24,0.5,0.0,0.7041,0.016,0.0,0.0877,3.96,-48.394,48.959,0
27.25,0.5,0.0,0.6263,0.0327,0.0,0.0624,3.905,-50.794,51.269,0
27.26,0.5,0.0,0.6629,0.0256,0.0,0.0793,3.813,-53.032,53.502,0
27.27,0.5,0.0,0.6564,0.0386,0.0,0.0036,3.696,-55.291,55.69,0
27.28,0.5,0.0,0.6458,0.0246,0.0,-0.2805,3.648,-57.448,57.817,0
27.29,0.5,0.0,0.6605,-0.0278,0.0,-0.0635,3.68,-59.538,59.908,0
27.3,0.5,0.0,0.7186,-0.0073,0.0,-0.0326,3.485,-61.556,61.927,0
27.31,0.5,0.0,0.6692,-0.0189,0.0,0.1289,3.47,-63.625,63.908,0
27.32,0.5,0.0,0.6733,-0.0283,0.0,-0.2504,3.483,-65.535,65.784,0
27.33,0.5,0.0,0.669,0.0271,0.0,-0.0889,3.513,-67.396,67.642,0
27.34,0.5,0.0,0.6394,0.0304,0.0,0.0713,3.606,-69.184,69.411,0
27.35,0.5,0.0,0.6952,-0.0776,0.0,0.1342,3.683,-70.882,71.089,0
27.36,0.5,0.0,0.7516,-0.0593,0.0,0.1636,3.558,-72.5,72.737,0
27.37,0.5,0.0,0.6121,0.0094,0.0,-0.2417,3.675,-74.174,74.277,0
27.38,0.5,0.0,0.6412,0.0119,0.0,0.4188,3.846,-75.64,75.806,0
27.39,0.5,0.0,0.6241,0.0573,0.0,-0.049,3.837,-77.045,77.191,0
27.4,0.5,0.0,0.6837,-0.0108,0.0,0.0977,3.792,-78.386,78.521,0
27.41,0.5,0.0,0.7064,-0.0313,0.0,0.149,3.691,-79.674,79.774,0
27.42,0.5,0.0,0.6969,-0.0478,0.0,0.0647,3.736,-80.936,80.991,0
27.43,0.5,0.0,0.6296,-0.0091,0.0,-0.1415,3.866,-82.044,82.035,0
27.44,0.5,0.0,0.6412,0.0218,0.0,0.129,3.891,-83.008,83.082,0
27.45,0.5,0.0,0.6728,-0.0633,0.0,-0.0448,3.869,-83.98,83.99,0
27.46,0.5,0.0,0.6859,-0.1028,0.0,0.127,3.795,-84.841,84.842,0
27.47,0.5,0.0,0.7363,-0.0794,0.0,0.1255,3.537,-85.592,85.658,0
27.48,0.5,0.0,0.607,-0.0236,0.0,-0.2029,3.514,-86.394,86.323,0
27.49,0.5,0.0,0.6818,-0.0146,0.0,-0.0269,3.366,-86.942,86.978,0
27.5,0.5,0.0,0.654,-0.0251,0.0,0.1171,3.172,-87.485,87.497,0
27.51,0.5,0.0,0.7029,-0.0149,0.0,0.051,2.858,-87.902,87.931,0
27.52,0.5,0.0,0.6775,-0.0393,0.0,-0.2363,2.735,-88.348,88.248,0
27.53,0.5,0.0,0.625,-0.023,0.0,-0.1273,2.763,-88.619,88.479,0
27.54,0.5,0.0,0.6666,-0.0135,0.0,0.1521,2.738,-88.78,88.702,0
27.55,0.5,0.0,0.6205,-0.0434,0.0,-0.0878,2.93,-88.955,88.779,0
27.56,0.5,0.0,0.6268,-0.0395,0.0,0.3143,3.156,-88.926,88.811,0
27.57,0.5,0.0,0.5682,0.0506,0.0,-0.1783,3.271,-88.801,88.694,0
27.58,0.5,0.0,0.5974,0.0064,0.0,-0.1363,3.431,-88.619,88.473,0
27.59,0.5,0.0,0.6248,-0.0789,0.0,0.0607,3.586,-88.355,88.176,0
27.6,0.5,0.0,0.6892,-0.061,0.0,0.1578,3.505,-87.941,87.881,0
27.61,0.5,0.0,0.6308,-0.0756,0.0,0.1331,3.564,-87.595,87.465,0
27.62,0.5,0.0,0.6367,-0.0489,0.0,0.0271,3.607,-87.037,86.969,0
27.63,0.5,0.0,0.6015,-0.096,0.0,-0.2518,3.775,-86.473,86.299,0
27.64,0.5,0.0,0.6735,-0.0821,0.0,-0.1062,3.749,-85.72,85.662,0
27.65,0.5,0.0,0.6079,-0.024,0.0,0.0247,3.718,-84.946,84.879,0
27.66,0.5,0.0,0.5951,0.0193,0.0,0.0233,3.738,-84.091,84.023,0
27.67,0.5,0.0,0.5779,0.009,0.0,0.0958,3.812,-83.153,83.08,0
27.68,0.5,0.0,0.6177,-0.0292,0.0,-0.2428,3.711,-82.06,82.019,0
27.69,0.5,0.0,0.6275,0.0137,0.0,0.0199,3.548,-80.958,80.944,0
27.7,0.5,0.0,0.548,0.0548,0.0,-0.0413,3.479,-79.796,79.758,0
27.71,0.5,0.0,0.5822,0.0124,0.0,0.269,3.45,-78.517,78.506,0
27.72,0.5,0.0,0.5736,0.0206,0.0,0.0963,3.405,-77.203,77.163,0
27.73,0.5,0.0,0.5848,0.0105,0.0,-0.031,3.384,-75.811,75.754,0
27.74,0.5,0.0,0.6077,0.0167,0.0,0.0195,3.216,-74.28,74.311,0
27.75,0.5,0.0,0.5409,0.0414,0.0,-0.2165,3.035,-72.701,72.704,0
27.76,0.5,0.0,0.5955,0.0402,0.0,0.1974,2.832,-71.052,71.114,0
27.77,0.5,0.0,0.5922,-0.0259,0.0,-0.0089,2.664,-69.351,69.389,0
27.78,0.5,0.0,0.6281,0.0192,0.0,-0.0209,2.311,-67.527,67.617,0
27.79,0.5,0.0,0.5607,0.0151,0.0,-0.0807,2.147,-65.774,65.792,0
27.8,0.5,0.0,0.5962,-0.034,0.0,-0.1165,2.088,-63.851,63.888,0
27.81,0.5,0.0,0.5992,0.0274,0.0,0.109,1.963,-61.86,61.963,0
27.82,0.5,0.0,0.5823,-0.0314,0.0,-0.0071,2.043,-59.881,59.929,0
27.83,0.5,0.0,0.5868,-0.0565,0.0,-0.0045,2.124,-57.754,57.85,0
27.84,0.5,0.0,0.5165,0.0246,0.0,-0.2639,2.28,-55.6,55.691,0
27.85,0.5,0.0,0.5867,-0.0724,0.0,0.2,2.473,-53.333,53.519,0
27.86,0.5,0.0,0.6065,-0.0567,0.0,-0.0656,2.503,-51.055,51.228,0
27.87,0.5,0.0,0.5629,-0.0043,0.0,0.2446,2.501,-48.731,48.972,0
27.88,0.5,0.0,0.5823,0.0151,0.0,-0.0655,2.362,-46.352,46.573,0
27.89,0.5,0.0,0.5865,-0.0182,0.0,0.0467,2.334,-43.991,44.207,0
27.9,0.5,0.0,0.5849,-0.0247,0.0,0.1331,2.44,-41.533,41.815,0
27.91,0.5,0.0,0.4956,0.0527,0.0,0.1422,2.664,-39.034,39.348,0
27.92,0.5,0.0,0.5422,0.0252,0.0,-0.4367,2.719,-36.44,36.774,0
27.93,0.5,0.0,0.589,-0.032,0.0,0.1577,2.702,-33.856,34.254,0
27.94,0.5,0.0,0.5991,-0.086,0.0,0.2683,2.692,-31.238,31.681,0
27.95,0.5,0.0,0.6459,-0.0631,0.0,0.1226,2.456,-28.612,29.031,0
27.96,0.5,0.0,0.52,0.0092,0.0,-0.1445,2.479,-26.051,26.44,0
27.97,0.5,0.0,0.5887,0.0154,0.0,-0.0362,2.391,-23.35,23.723,0
27.98,0.5,0.0,0.5782,-0.0576,0.0,-0.1849,2.451,-20.669,21.027,0
27.99,0.5,0.0,0.6373,-0.0369,0.0,-0.0838,2.356,-17.927,18.284,0
28.0,0.5,0.0,0.5726,0.0248,0.0,-0.0072,2.389,-15.174,15.603,0
28.01,0.5,0.0,0.6194,-0.0389,0.0,-0.0496,2.452,-12.337,12.904,0
28.02,0.5,0.0,0.5508,0.0521,0.0,-0.1834,2.59,-9.584,10.151,0
28.03,0.5,0.0,0.5642,0.0473,0.0,0.404,2.771,-6.809,7.384,0
28.04,0.5,0.0,0.5619,0.0208,0.0,-0.413,2.805,-3.962,4.593,0
28.05,0.5,0.0,0.6104,0.0341,0.0,-0.1202,2.656,-1.208,1.774,0
28.06,0.5,0.0,0.5636,0.0448,0.0,-0.0435,2.608,1.579,-1.0,0
28.07,0.5,0.0,0.6113,-0.005,0.0,0.0285,2.537,4.411,-3.745,0
28.08,0.5,0.0,0.6074,0.0106,0.0,-0.0535,2.449,7.155,-6.556,0
28.09,0.5,0.0,0.5216,0.0316,0.0,-0.3173,2.698,9.921,-9.344,0
28.1,0.5,0.0,0.6065,-0.0496,0.0,0.0913,2.953,12.718,-12.096,0
28.11,0.5,0.0,0.668,-0.0325,0.0,0.0905,2.927,15.473,-14.855,0
28.12,0.5,0.0,0.5783,0.0055,0.0,-0.3519,3.055,18.226,-17.592,0
28.13,0.5,0.0,0.6415,-0.0445,0.0,0.1432,3.139,20.967,-20.289,0
28.14,0.5,0.0,0.6092,0.0434,0.0,0.0838,3.184,23.648,-22.971,0
28.15,0.5,0.0,0.5995,0.0142,0.0,0.0659,3.323,26.328,-25.698,0
28.16,0.5,0.0,0.6314,0.0601,0.0,0.0628,3.286,28.956,-28.364,0
28.17,0.5,0.0,0.5585,0.0581,0.0,-0.1739,3.487,31.565,-31.053,0
28.18,0.5,0.0,0.6459,-0.0361,0.0,0.0729,3.779,34.21,-33.609,0
28.19,0.5,0.0,0.6009,0.0244,0.0,-0.1439,4.037,36.76,-36.145,0
28.2,0.5,0.0,0.529,0.0584,0.0,-0.1706,4.445,39.268,-38.674,0
28.21,0.5,0.0,0.6308,-0.0251,0.0,0.0823,4.647,41.674,-41.044,0
28.22,0.5,0.0,0.5882,0.0196,0.0,-0.178,4.766,44.112,-43.514,0
28.23,0.5,0.0,0.6336,-0.015,0.0,-0.0574,4.864,46.539,-45.934,0
28.24,0.5,0.0,0.6256,0.0026,0.0,0.0309,4.951,48.875,-48.339,0
28.25,0.5,0.0,0.5831,0.0423,0.0,-0.2306,5.04,51.212,-50.637,0
28.26,0.5,0.0,0.5945,0.0298,0.0,-0.0002,5.219,53.472,-52.903,0
28.27,0.5,0.0,0.5956,-0.0063,0.0,-0.0468,5.4,55.686,-55.122,0
28.28,0.5,0.0,0.6064,0.0093,0.0,-0.1295,5.486,57.817,-57.315,0
28.29,0.5,0.0,0.6426,0.0016,0.0,-0.1304,5.4,59.891,-59.421,0
28.3,0.5,0.0,0.5692,0.0447,0.0,-0.1169,5.33,61.916,-61.484,0
28.31,0.5,0.0,0.6562,-0.0508,0.0,0.0868,5.282,63.914,-63.436,0
28.32,0.5,0.0,0.6573,-0.035,0.0,-0.0133,5.135,65.821,-65.371,0
28.33,0.5,0.0,0.6318,-0.0679,0.0,0.02,5.232,67.671,-67.333,0
28.34,0.5,0.0,0.6184,-0.0356,0.0,-0.1139,5.246,69.443,-69.044,0
28.35,0.5,0.0,0.5631,-0.0053,0.0,0.0409,5.346,71.126,-70.8,0
28.36,0.5,0.0,0.634,0.0044,0.0,0.1796,5.234,72.746,-72.422,0
28.37,0.5,0.0,0.6315,-0.0499,0.0,-0.0055,5.137,74.333,-73.999,0
28.38,0.5,0.0,0.7042,-0.0875,0.0,0.1426,4.832,75.821,-75.437,0
28.39,0.5,0.0,0.6577,-0.0002,0.0,-0.1769,4.307,77.233,-76.839,0
28.4,0.5,0.0,0.5851,0.0344,0.0,0.0792,4.173,78.575,-78.367,0
28.41,0.5,0.0,0.6438,-0.0273,0.0,0.4569,4.116,79.839,-79.652,0
28.42,0.5,0.0,0.6354,-0.0113,0.0,0.1438,4.02,81.045,-80.828,0
28.43,0.5,0.0,0.5575,0.0073,0.0,-0.0469,4.136,82.149,-82.012,0
28.44,0.5,0.0,0.6292,0.0247,0.0,0.1828,4.053,83.163,-82.982,0
28.45,0.5,0.0,0.6326,-0.0527,0.0,-0.0028,4.007,84.133,-83.963,0
28.46,0.5,0.0,0.6299,0.0141,0.0,0.1628,3.842,84.973,-84.811,0
28.47,0.5,0.0,0.5257,0.0435,0.0,-0.0023,4.014,85.747,-85.728,0
28.48,0.5,0.0,0.61,-0.0256,0.0,0.5404,4.152,86.425,-86.391,0
28.49,0.5,0.0,0.6148,-0.011,0.0,0.204,4.116,87.05,-86.933,0
28.5,0.5,0.0,0.6102,-0.0092,0.0,0.2445,4.061,87.567,-87.523,0
28.51,0.5,0.0,0.6044,-0.0638,0.0,-0.253,4.025,88.028,-87.921,0
28.52,0.5,0.0,0.6408,-0.0273,0.0,-0.0937,3.86,88.374,-88.233,0
28.53,0.5,0.0,0.561,-0.0035,0.0,-0.1554,3.863,88.625,-88.582,0
28.54,0.5,0.0,0.6095,0.0268,0.0,0.0908,3.73,88.788,-88.709,0
28.55,0.5,0.0,0.5484,0.0326,0.0,0.0956,3.715,88.876,-88.893,0
28.56,0.5,0.0,0.6187,0.0242,0.0,0.1376,3.56,88.883,-88.823,0
28.57,0.5,0.0,0.5767,-0.0345,0.0,-0.2743,3.608,88.826,-88.826,0
28.58,0.5,0.0,0.6171,-0.0142,0.0,0.2131,3.688,88.645,-88.661,0
28.59,0.5,0.0,0.5058,0.027,0.0,-0.2667,3.985,88.38,-88.473,0
28.6,0.5,0.0,0.5613,0.0525,0.0,0.2963,4.261,88.013,-88.093,0
28.61,0.5,0.0,0.4913,0.0522,0.0,-0.2166,4.635,87.586,-87.717,0
28.62,0.5,0.0,0.5472,0.022,0.0,0.1206,4.93,87.05,-87.117,0
28.63,0.5,0.0,0.5654,0.0405,0.0,-0.0316,4.982,86.449,-86.413,0
28.64,0.5,0.0,0.5381,0.0656,0.0,-0.1608,5.006,85.745,-85.756,0
28.65,0.5,0.0,0.5216,0.0942,0.0,0.0002,5.083,84.966,-84.987,0
28.66,0.5,0.0,0.579,-0.007,0.0,0.0543,5.139,84.125,-84.062,0
28.67,0.5,0.0,0.5654,0.0137,0.0,-0.0547,5.182,83.193,-83.131,0
28.68,0.5,0.0,0.5536,0.0035,0.0,0.0351,5.274,82.157,-82.139,0
28.69,0.5,0.0,0.5605,-0.0075,0.0,-0.1842,5.205,81.053,-80.927,0
