time_s,cmd_vel_x,cmd_vel_y,act_vel_x,act_vel_y,cmd_ang_vel_z,act_ang_vel_z,pitch_deg,l_sho_pitch_deg,r_sho_pitch_deg,fall_event
2.97,0.5,0.0,0.5488,0.0427,0.0,0.2237,-1.682,23.765,-23.207,0
2.98,0.5,0.0,0.5567,0.0911,0.0,-0.2566,-1.674,21.068,-20.522,0
2.99,0.5,0.0,0.5844,0.0853,0.0,0.1394,-1.862,18.312,-17.84,0
3.0,0.5,0.0,0.5538,-0.0436,0.0,0.3004,-1.939,15.623,-15.06,0
3.01,0.5,0.0,0.5694,-0.0755,0.0,-0.0388,-1.958,12.876,-12.316,0
3.02,0.5,0.0,0.5699,-0.0438,0.0,0.2659,-2.052,10.073,-9.546,0
3.03,0.5,0.0,0.5566,-0.0299,0.0,-0.1329,-2.072,7.271,-6.807,0
3.04,0.5,0.0,0.5733,0.0551,0.0,0.2721,-1.993,4.601,-4.04,0
3.05,0.5,0.0,0.5726,0.1313,0.0,-0.3013,-1.846,1.816,-1.243,0
3.06,0.5,0.0,0.6093,0.1174,0.0,0.1182,-1.872,-0.991,1.508,0
3.07,0.5,0.0,0.5629,-0.0313,0.0,0.0468,-1.658,-3.744,4.372,0
3.08,0.5,0.0,0.5843,-0.0772,0.0,0.2619,-1.474,-6.524,7.147,0
3.09,0.5,0.0,0.6113,-0.0713,0.0,-0.0263,-1.587,-9.329,9.875,0
3.1,0.5,0.0,0.5726,-0.0725,0.0,0.1497,-1.613,-12.179,12.639,0
3.11,0.5,0.0,0.5767,0.0523,0.0,-0.1456,-1.378,-14.89,15.422,0
3.12,0.5,0.0,0.5851,0.1248,0.0,-0.2159,-1.163,-17.602,18.191,0
3.13,0.5,0.0,0.6325,0.1265,0.0,0.0481,-1.239,-20.331,20.88,0
3.14,0.5,0.0,0.6053,0.0918,0.0,0.4321,-1.367,-23.055,23.607,0
3.15,0.5,0.0,0.5952,-0.0863,0.0,0.2034,-1.423,-25.665,26.279,0
3.16,0.5,0.0,0.574,-0.1508,0.0,0.309,-1.318,-28.363,28.93,0
3.17,0.5,0.0,0.5727,-0.1631,0.0,0.1089,-1.037,-31.065,31.528,0
3.18,0.5,0.0,0.568,-0.0688,0.0,0.0856,-0.529,-33.737,34.184,0
3.19,0.5,0.0,0.611,-0.0705,0.0,0.012,-0.149,-36.279,36.697,0
3.2,0.5,0.0,0.6102,-0.014,0.0,0.121,0.062,-38.796,39.239,0
3.21,0.5,0.0,0.6171,0.0845,0.0,-0.3212,0.185,-41.265,41.724,0
3.22,0.5,0.0,0.6388,0.0971,0.0,0.2434,0.253,-43.727,44.198,0
3.23,0.5,0.0,0.6212,0.0232,0.0,-0.1515,0.352,-46.148,46.531,0
3.24,0.5,0.0,0.6005,-0.0557,0.0,0.5317,0.527,-48.47,48.912,0
3.25,0.5,0.0,0.6139,-0.011,0.0,-0.3457,0.697,-50.841,51.171,0
3.26,0.5,0.0,0.5889,0.0888,0.0,0.0805,0.913,-53.094,53.486,0
3.27,0.5,0.0,0.6303,0.0853,0.0,-0.171,0.937,-55.278,55.649,0
3.28,0.5,0.0,0.6549,0.0765,0.0,0.1406,0.763,-57.413,57.797,0
3.29,0.5,0.0,0.5828,-0.0933,0.0,0.5431,0.815,-59.535,59.854,0
3.3,0.5,0.0,0.5815,-0.1347,0.0,0.2025,1.002,-61.606,61.848,0
3.31,0.5,0.0,0.5742,-0.0055,0.0,-0.2613,1.29,-63.648,63.844,0
3.32,0.5,0.0,0.5998,-0.0094,0.0,0.3297,1.659,-65.574,65.799,0
3.33,0.5,0.0,0.5912,-0.0108,0.0,-0.234,2.024,-67.462,67.611,0
3.34,0.5,0.0,0.6107,0.0052,0.0,0.2822,2.329,-69.23,69.419,0
3.35,0.5,0.0,0.6175,0.0528,0.0,0.0722,2.56,-70.913,71.113,0
3.36,0.5,0.0,0.6571,-0.0,0.0,0.1483,2.591,-72.487,72.723,0
3.37,0.5,0.0,0.6497,-0.1008,0.0,0.268,2.378,-73.995,74.222,0
3.38,0.5,0.0,0.6186,-0.0468,0.0,-0.2562,2.161,-75.532,75.69,0
3.39,0.5,0.0,0.6635,0.001,0.0,-0.12,1.828,-76.945,77.143,0
3.4,0.5,0.0,0.6573,0.0032,0.0,0.2724,1.5,-78.328,78.522,0
3.41,0.5,0.0,0.6294,0.0008,0.0,0.0967,1.385,-79.717,79.799,0
3.42,0.5,0.0,0.5671,-0.0306,0.0,0.0692,1.601,-80.978,80.951,0
3.43,0.5,0.0,0.6343,-0.0181,0.0,-0.0225,1.699,-82.029,82.07,0
3.44,0.5,0.0,0.5923,-0.0557,0.0,0.1513,1.855,-83.112,83.096,0
3.45,0.5,0.0,0.6114,0.0305,0.0,-0.2873,2.017,-84.047,84.021,0
3.46,0.5,0.0,0.6147,0.0779,0.0,0.2625,2.165,-84.891,84.917,0
3.47,0.5,0.0,0.6157,0.0738,0.0,-0.1268,2.366,-85.73,85.709,0
3.48,0.5,0.0,0.6071,0.0733,0.0,0.2684,2.613,-86.413,86.402,0
3.49,0.5,0.0,0.6167,-0.0509,0.0,0.4877,2.739,-86.946,86.925,0
3.5,0.5,0.0,0.5985,-0.1066,0.0,0.2722,2.771,-87.469,87.422,0
3.51,0.5,0.0,0.6104,-0.1098,0.0,-0.1319,2.786,-87.95,87.892,0
3.52,0.5,0.0,0.5939,-0.0345,0.0,0.1478,2.763,-88.268,88.253,0
3.53,0.5,0.0,0.5985,0.0133,0.0,-0.4708,2.687,-88.56,88.52,0
3.54,0.5,0.0,0.6472,0.0066,0.0,-0.1452,2.422,-88.683,88.745,0
3.55,0.5,0.0,0.5997,-0.1076,0.0,0.2542,2.263,-88.82,88.781,0
3.56,0.5,0.0,0.5899,-0.0196,0.0,-0.3122,2.242,-88.862,88.758,0
3.57,0.5,0.0,0.6081,0.0184,0.0,0.1139,2.213,-88.769,88.713,0
3.58,0.5,0.0,0.6031,0.0142,0.0,-0.3564,2.166,-88.627,88.555,0
3.59,0.5,0.0,0.6142,0.0185,0.0,0.1932,2.1,-88.348,88.332,0
3.6,0.5,0.0,0.6127,0.0124,0.0,-0.3717,2.021,-88.03,87.986,0
3.61,0.5,0.0,0.5905,-0.1155,0.0,0.4542,2.004,-87.549,87.46,0
3.62,0.5,0.0,0.5755,-0.0938,0.0,-0.048,2.025,-87.052,86.911,0
3.63,0.5,0.0,0.6017,-0.0049,0.0,-0.4548,1.88,-86.397,86.311,0
3.64,0.5,0.0,0.6206,0.0048,0.0,0.2391,1.645,-85.682,85.68,0
3.65,0.5,0.0,0.5833,0.0033,0.0,-0.0312,1.533,-84.982,84.915,0
3.66,0.5,0.0,0.5805,0.0022,0.0,-0.1941,1.557,-84.179,84.08,0
3.67,0.5,0.0,0.5809,0.0549,0.0,0.2346,1.637,-83.212,83.162,0
3.68,0.5,0.0,0.5509,0.0314,0.0,0.0026,1.682,-82.129,82.046,0
3.69,0.5,0.0,0.6155,-0.0069,0.0,0.0864,1.541,-80.948,80.943,0
3.7,0.5,0.0,0.6074,-0.0058,0.0,-0.1052,1.227,-79.758,79.773,0
3.71,0.5,0.0,0.6202,-0.0505,0.0,0.0907,0.75,-78.453,78.517,0
3.72,0.5,0.0,0.5854,-0.0907,0.0,0.1377,0.448,-77.196,77.182,0
3.73,0.5,0.0,0.5637,-0.0216,0.0,0.0075,0.419,-75.862,75.794,0
3.74,0.5,0.0,0.5459,-0.0075,0.0,-0.0054,0.663,-74.423,74.328,0
3.75,0.5,0.0,0.5228,0.0228,0.0,-0.1949,1.196,-72.918,72.775,0
3.76,0.5,0.0,0.5629,-0.0211,0.0,-0.0391,1.629,-71.188,71.138,0
3.77,0.5,0.0,0.5781,0.0118,0.0,-0.0315,1.802,-69.384,69.421,0
3.78,0.5,0.0,0.6004,-0.0085,0.0,0.0464,1.723,-67.525,67.636,0
3.79,0.5,0.0,0.6166,-0.0076,0.0,-0.0277,1.391,-65.627,65.784,0
3.8,0.5,0.0,0.5597,0.0093,0.0,0.1285,1.167,-63.712,63.885,0
3.81,0.5,0.0,0.6017,0.008,0.0,-0.3088,1.008,-61.777,61.902,0
3.82,0.5,0.0,0.5533,0.0085,0.0,-0.132,0.995,-59.804,59.904,0
3.83,0.5,0.0,0.5611,0.0135,0.0,0.1804,1.015,-57.713,57.837,0
3.84,0.5,0.0,0.5381,-0.0239,0.0,-0.1146,1.105,-55.569,55.675,0
3.85,0.5,0.0,0.5961,-0.0219,0.0,-0.0703,1.03,-53.287,53.463,0
3.86,0.5,0.0,0.5699,-0.0018,0.0,0.2466,0.892,-51.035,51.24,0
3.87,0.5,0.0,0.5684,0.0069,0.0,-0.1612,0.75,-48.733,48.918,0
3.88,0.5,0.0,0.4938,0.119,0.0,-0.3167,0.875,-46.43,46.656,0
3.89,0.5,0.0,0.4996,0.0515,0.0,0.4552,1.138,-43.99,44.329,0
3.9,0.5,0.0,0.5221,0.0538,0.0,-0.1755,1.359,-41.579,41.818,0
3.91,0.5,0.0,0.551,0.0533,0.0,0.0012,1.378,-39.039,39.3,0
3.92,0.5,0.0,0.5343,0.0561,0.0,-0.0341,1.464,-36.582,36.783,0
3.93,0.5,0.0,0.5568,-0.0123,0.0,-0.0632,1.471,-33.938,34.196,0
3.94,0.5,0.0,0.5681,-0.1308,0.0,0.0998,1.25,-31.23,31.59,0
3.95,0.5,0.0,0.5654,-0.0866,0.0,-0.1834,0.839,-28.539,28.98,0
3.96,0.5,0.0,0.5896,-0.0464,0.0,0.2027,0.366,-25.916,26.378,0
3.97,0.5,0.0,0.5549,-0.0471,0.0,0.1171,0.119,-23.336,23.705,0
3.98,0.5,0.0,0.5582,0.0043,0.0,-0.1822,-0.001,-20.646,20.995,0
3.99,0.5,0.0,0.5358,-0.07,0.0,0.2453,0.13,-17.914,18.325,0
4.0,0.5,0.0,0.528,0.0155,0.0,-0.1606,0.552,-15.207,15.6,0
4.01,0.5,0.0,0.4957,0.0934,0.0,0.1389,1.091,-12.422,12.904,0
4.02,0.5,0.0,0.5454,0.1031,0.0,0.1428,1.435,-9.627,10.089,0
4.03,0.5,0.0,0.5626,0.0206,0.0,0.0699,1.532,-6.776,7.296,0
4.04,0.5,0.0,0.5959,-0.0016,0.0,0.0809,1.336,-3.977,4.474,0
4.05,0.5,0.0,0.5917,0.0164,0.0,-0.0795,0.936,-1.177,1.682,0
4.06,0.5,0.0,0.596,0.0399,0.0,-0.0105,0.57,1.592,-1.105,0
4.07,0.5,0.0,0.5474,-0.0889,0.0,0.1663,0.501,4.43,-3.804,0
4.08,0.5,0.0,0.5009,-0.0661,0.0,-0.0356,0.839,7.202,-6.579,0
4.09,0.5,0.0,0.5322,-0.0645,0.0,-0.379,1.272,9.938,-9.448,0
4.1,0.5,0.0,0.54,-0.0475,0.0,0.1545,1.651,12.673,-12.213,0
4.11,0.5,0.0,0.5638,-0.0201,0.0,0.0115,1.899,15.467,-14.942,0
4.12,0.5,0.0,0.5897,-0.0473,0.0,0.2137,1.854,18.215,-17.674,0
4.13,0.5,0.0,0.5742,0.0425,0.0,-0.3056,1.667,20.969,-20.361,0
4.14,0.5,0.0,0.556,0.1189,0.0,-0.0341,1.559,23.671,-23.027,0
4.15,0.5,0.0,0.5792,0.061,0.0,0.5977,1.452,26.34,-25.695,0
4.16,0.5,0.0,0.5663,0.0473,0.0,0.0229,1.297,28.975,-28.406,0
4.17,0.5,0.0,0.5474,-0.0073,0.0,0.3444,1.35,31.591,-31.076,0
4.18,0.5,0.0,0.5294,0.0264,0.0,-0.0688,1.721,34.191,-33.707,0
4.19,0.5,0.0,0.577,0.01,0.0,0.0496,2.014,36.741,-36.26,0
4.2,0.5,0.0,0.5847,0.0359,0.0,0.0258,2.009,39.25,-38.753,0
4.21,0.5,0.0,0.5926,0.1151,0.0,-0.0157,1.752,41.742,-41.176,0
4.22,0.5,0.0,0.541,0.0313,0.0,0.1182,1.716,44.223,-43.605,0
4.23,0.5,0.0,0.5886,0.0076,0.0,0.2319,1.573,46.598,-46.0,0
4.24,0.5,0.0,0.5907,0.0055,0.0,-0.148,1.319,48.943,-48.424,0
4.25,0.5,0.0,0.5847,-0.0292,0.0,0.5163,1.028,51.208,-50.762,0
4.26,0.5,0.0,0.5857,-0.0753,0.0,-0.1358,0.784,53.493,-53.014,0
4.27,0.5,0.0,0.5715,0.0224,0.0,0.0163,0.621,55.692,-55.26,0
4.28,0.5,0.0,0.5373,0.0944,0.0,-0.16,0.782,57.864,-57.479,0
4.29,0.5,0.0,0.5957,0.0732,0.0,0.0239,0.836,59.934,-59.565,0
4.3,0.5,0.0,0.6081,0.0858,0.0,-0.1512,0.638,61.953,-61.536,0
4.31,0.5,0.0,0.5948,-0.0319,0.0,0.5452,0.434,63.906,-63.49,0
4.32,0.5,0.0,0.6032,-0.0503,0.0,-0.1741,0.241,65.846,-65.41,0
4.33,0.5,0.0,0.5704,-0.0157,0.0,0.0221,0.21,67.691,-67.337,0
4.34,0.5,0.0,0.5095,-0.0796,0.0,0.1225,0.527,69.484,-69.137,0
4.35,0.5,0.0,0.5663,-0.0746,0.0,-0.0158,0.724,71.18,-70.809,0
4.36,0.5,0.0,0.5525,-0.0768,0.0,0.0285,0.844,72.803,-72.495,0
4.37,0.5,0.0,0.5892,-0.0797,0.0,0.0342,0.752,74.347,-74.024,0
4.38,0.5,0.0,0.5652,-0.1625,0.0,0.5753,0.641,75.817,-75.543,0
4.39,0.5,0.0,0.5586,-0.0356,0.0,-0.3012,0.549,77.279,-76.922,0
4.4,0.5,0.0,0.5003,0.0654,0.0,-0.2952,0.707,78.627,-78.357,0
4.41,0.5,0.0,0.5413,0.0957,0.0,0.005,0.863,79.878,-79.655,0
4.42,0.5,0.0,0.5815,0.093,0.0,0.0528,0.807,81.052,-80.815,0
4.43,0.5,0.0,0.5988,0.0458,0.0,0.0032,0.575,82.153,-81.876,0
4.44,0.5,0.0,0.5721,-0.0249,0.0,0.5199,0.393,83.151,-82.954,0
4.45,0.5,0.0,0.5871,-0.0245,0.0,-0.2588,0.235,84.146,-83.887,0
4.46,0.5,0.0,0.5661,-0.0687,0.0,0.1754,0.112,84.983,-84.811,0
4.47,0.5,0.0,0.5781,-0.0418,0.0,0.2898,0.035,85.76,-85.632,0
4.48,0.5,0.0,0.5616,0.0179,0.0,-0.2191,-0.024,86.467,-86.253,0
4.49,0.5,0.0,0.5564,0.0699,0.0,-0.0465,-0.037,87.062,-86.922,0
4.5,0.5,0.0,0.578,0.0801,0.0,0.0731,-0.212,87.568,-87.401,0
4.51,0.5,0.0,0.5688,0.0092,0.0,0.0148,-0.511,88.0,-87.785,0
4.52,0.5,0.0,0.5641,-0.0179,0.0,-0.1093,-0.743,88.367,-88.178,0
4.53,0.5,0.0,0.5523,-0.0372,0.0,0.2768,-0.951,88.616,-88.494,0
4.54,0.5,0.0,0.5399,-0.0214,0.0,-0.0104,-0.98,88.828,-88.742,0
4.55,0.5,0.0,0.5095,-0.0034,0.0,0.1934,-0.726,88.924,-88.946,0
4.56,0.5,0.0,0.5055,-0.0409,0.0,-0.1564,-0.303,88.952,-88.942,0
4.57,0.5,0.0,0.5136,-0.1345,0.0,0.3604,0.082,88.815,-88.775,0
4.58,0.5,0.0,0.532,-0.0118,0.0,0.0014,0.302,88.64,-88.505,0
4.59,0.5,0.0,0.5463,0.0228,0.0,-0.0706,0.279,88.365,-88.183,0
4.6,0.5,0.0,0.5918,0.0192,0.0,0.1117,-0.012,88.006,-87.798,0
4.61,0.5,0.0,0.568,0.019,0.0,-0.1342,-0.304,87.593,-87.413,0
4.62,0.5,0.0,0.5316,0.1133,0.0,-0.1865,-0.392,87.09,-87.002,0
4.63,0.5,0.0,0.5411,0.1178,0.0,-0.0082,-0.292,86.495,-86.49,0
4.64,0.5,0.0,0.501,-0.0473,0.0,0.1492,0.079,85.798,-85.773,0
4.65,0.5,0.0,0.4829,-0.1084,0.0,0.1637,0.61,85.022,-84.977,0
4.66,0.5,0.0,0.5304,-0.0427,0.0,-0.1209,0.962,84.165,-84.013,0
4.67,0.5,0.0,0.5236,0.0066,0.0,-0.0902,1.133,83.196,-83.015,0
4.68,0.5,0.0,0.5768,0.0089,0.0,0.1308,1.018,82.156,-81.952,0
4.69,0.5,0.0,0.5732,0.0285,0.0,0.0804,0.651,81.036,-80.806,0
4.7,0.5,0.0,0.5349,0.0586,0.0,0.0809,0.441,79.874,-79.743,0
4.71,0.5,0.0,0.5024,0.1074,0.0,-0.0296,0.541,78.637,-78.523,0
4.72,0.5,0.0,0.5574,0.0618,0.0,0.2819,0.546,77.278,-77.094,0
4.73,0.5,0.0,0.5402,0.0647,0.0,-0.2028,0.478,75.884,-75.68,0
4.74,0.5,0.0,0.5685,0.0492,0.0,0.2099,0.296,74.368,-74.183,0
4.75,0.5,0.0,0.528,0.0311,0.0,0.0025,0.264,72.829,-72.694,0
4.76,0.5,0.0,0.5227,0.0389,0.0,0.2058,0.409,71.202,-71.037,0
4.77,0.5,0.0,0.567,-0.0598,0.0,0.6753,0.432,69.472,-69.223,0
4.78,0.5,0.0,0.5623,-0.0826,0.0,0.0405,0.405,67.731,-67.432,0
4.79,0.5,0.0,0.5956,-0.0821,0.0,0.212,0.181,65.862,-65.565,0
4.8,0.5,0.0,0.5398,0.016,0.0,-0.0814,0.078,63.982,-63.723,0
4.81,0.5,0.0,0.4977,0.0859,0.0,-0.077,0.341,62.029,-61.818,0
4.82,0.5,0.0,0.5582,0.0825,0.0,0.0507,0.473,59.973,-59.75,0
4.83,0.5,0.0,0.5634,0.0076,0.0,-0.0968,0.478,57.9,-57.636,0
4.84,0.5,0.0,0.5772,-0.1459,0.0,0.5444,0.533,55.766,-55.39,0
4.85,0.5,0.0,0.5671,-0.1803,0.0,0.0251,0.61,53.587,-53.181,0
4.86,0.5,0.0,0.6137,-0.0975,0.0,-0.119,0.53,51.324,-50.889,0
4.87,0.5,0.0,0.5904,-0.0642,0.0,0.358,0.394,48.983,-48.625,0
4.88,0.5,0.0,0.6021,-0.0367,0.0,0.1205,0.115,46.624,-46.233,0
4.89,0.5,0.0,0.5872,-0.0415,0.0,-0.0374,-0.148,44.224,-43.905,0
4.9,0.5,0.0,0.5693,-0.0957,0.0,0.02,-0.165,41.825,-41.49,0
4.91,0.5,0.0,0.5676,0.0281,0.0,0.1482,-0.052,39.365,-38.921,0
4.92,0.5,0.0,0.5575,0.0515,0.0,-0.0463,0.128,36.837,-36.424,0
4.93,0.5,0.0,0.5982,-0.0165,0.0,0.1176,0.136,34.284,-33.829,0
4.94,0.5,0.0,0.5904,-0.0966,0.0,0.3054,0.022,31.71,-31.169,0
4.95,0.5,0.0,0.6331,-0.0656,0.0,-0.1116,-0.297,29.085,-28.553,0
4.96,0.5,0.0,0.5818,-0.0117,0.0,-0.0952,-0.486,26.424,-25.925,0
4.97,0.5,0.0,0.603,-0.0075,0.0,0.2814,-0.603,23.711,-23.272,0
4.98,0.5,0.0,0.5842,0.0108,0.0,-0.2144,-0.655,21.006,-20.607,0
4.99,0.5,0.0,0.5916,0.1116,0.0,0.0715,-0.642,18.323,-17.828,0
5.0,0.5,0.0,0.5418,0.0268,0.0,0.041,-0.304,15.659,-14.982,0
5.01,0.5,0.0,0.6048,0.0128,0.0,0.0789,-0.095,12.891,-12.289,0
5.02,0.5,0.0,0.5947,0.0067,0.0,0.1289,-0.19,10.096,-9.553,0
5.03,0.5,0.0,0.6379,0.0119,0.0,0.0117,-0.56,7.296,-6.824,0
5.04,0.5,0.0,0.5963,0.0016,0.0,0.041,-0.755,4.463,-4.073,0
5.05,0.5,0.0,0.5662,-0.1813,0.0,0.3521,-0.558,1.763,-1.198,0
5.06,0.5,0.0,0.5785,-0.2091,0.0,-0.0109,-0.241,-1.036,1.558,0
5.07,0.5,0.0,0.5737,-0.0599,0.0,-0.0677,0.072,-3.802,4.43,0
5.08,0.5,0.0,0.5851,0.0082,0.0,-0.3816,0.256,-6.571,7.22,0
5.09,0.5,0.0,0.634,0.0323,0.0,-0.0969,0.133,-9.344,9.967,0
5.1,0.5,0.0,0.6156,0.0371,0.0,0.2689,-0.058,-12.162,12.735,0
5.11,0.5,0.0,0.618,0.0347,0.0,0.0313,-0.237,-14.97,15.44,0
5.12,0.5,0.0,0.6046,0.0328,0.0,0.3347,-0.267,-17.76,18.182,0
5.13,0.5,0.0,0.5866,0.0681,0.0,-0.1856,-0.18,-20.353,20.941,0
5.14,0.5,0.0,0.6125,0.1023,0.0,-0.0782,-0.215,-22.997,23.649,0
5.15,0.5,0.0,0.6563,0.1036,0.0,-0.0081,-0.549,-25.701,26.272,0
5.16,0.5,0.0,0.6321,0.0936,0.0,0.1579,-0.833,-28.433,28.923,0
5.17,0.5,0.0,0.5975,-0.0802,0.0,0.4251,-0.737,-31.055,31.591,0
5.18,0.5,0.0,0.592,-0.1146,0.0,-0.1242,-0.505,-33.68,34.126,0
5.19,0.5,0.0,0.6131,-0.0581,0.0,0.098,-0.344,-36.267,36.707,0
5.2,0.5,0.0,0.6165,-0.0079,0.0,-0.0544,-0.289,-38.762,39.225,0
5.21,0.5,0.0,0.6467,-0.0109,0.0,0.0429,-0.523,-41.23,41.675,0
5.22,0.5,0.0,0.6314,0.0707,0.0,0.3075,-0.839,-43.661,44.167,0
5.23,0.5,0.0,0.6225,0.1653,0.0,-0.4032,-1.06,-46.109,46.559,0
5.24,0.5,0.0,0.6504,0.1153,0.0,0.2065,-1.385,-48.412,48.913,0
5.25,0.5,0.0,0.5921,0.0198,0.0,0.236,-1.462,-50.781,51.215,0
5.26,0.5,0.0,0.6177,0.0002,0.0,-0.376,-1.462,-53.1,53.413,0
5.27,0.5,0.0,0.6,0.0009,0.0,0.1729,-1.449,-55.327,55.643,0
5.28,0.5,0.0,0.6099,0.0047,0.0,0.2652,-1.503,-57.495,57.792,0
5.29,0.5,0.0,0.6109,0.0011,0.0,-0.2174,-1.596,-59.635,59.848,0
5.3,0.5,0.0,0.6213,-0.0499,0.0,0.3244,-1.695,-61.647,61.895,0
5.31,0.5,0.0,0.6035,-0.1394,0.0,-0.1579,-1.72,-63.613,63.812,0
5.32,0.5,0.0,0.6642,-0.1223,0.0,-0.1217,-1.881,-65.498,65.729,0
5.33,0.5,0.0,0.6578,-0.0078,0.0,0.1237,-2.085,-67.289,67.552,0
5.34,0.5,0.0,0.6171,0.1055,0.0,-0.0609,-2.023,-69.164,69.367,0
5.35,0.5,0.0,0.5904,0.1384,0.0,-0.0739,-1.713,-70.964,71.103,0
5.36,0.5,0.0,0.6155,0.0929,0.0,-0.4627,-1.359,-72.636,72.73,0
5.37,0.5,0.0,0.6291,0.0612,0.0,0.0904,-0.991,-74.188,74.314,0
5.38,0.5,0.0,0.6535,0.0312,0.0,0.0097,-0.755,-75.652,75.782,0
5.39,0.5,0.0,0.6717,0.0471,0.0,-0.0804,-0.728,-77.011,77.179,0
5.4,0.5,0.0,0.6567,-0.0076,0.0,0.5365,-0.737,-78.355,78.523,0
5.41,0.5,0.0,0.6194,-0.0781,0.0,0.1544,-0.662,-79.669,79.738,0
5.42,0.5,0.0,0.6243,-0.1122,0.0,0.0339,-0.574,-80.889,80.93,0
5.43,0.5,0.0,0.5737,-0.0757,0.0,0.0028,-0.27,-82.07,82.038,0
5.44,0.5,0.0,0.585,-0.028,0.0,-0.1682,0.079,-83.094,83.087,0
5.45,0.5,0.0,0.5908,-0.0256,0.0,0.2983,0.381,-84.033,84.071,0
5.46,0.5,0.0,0.6119,-0.0278,0.0,0.117,0.511,-84.85,84.929,0
5.47,0.5,0.0,0.6004,0.0883,0.0,-0.4102,0.535,-85.654,85.702,0
5.48,0.5,0.0,0.5969,0.106,0.0,0.228,0.612,-86.331,86.394,0
5.49,0.5,0.0,0.5903,0.0089,0.0,0.2356,0.766,-86.971,86.971,0
5.5,0.5,0.0,0.6371,0.0127,0.0,-0.0345,0.734,-87.457,87.496,0
5.51,0.5,0.0,0.6486,0.0125,0.0,0.1023,0.431,-87.841,87.953,0
5.52,0.5,0.0,0.6184,0.0137,0.0,0.0356,0.241,-88.296,88.325,0
5.53,0.5,0.0,0.5706,0.0803,0.0,-0.0501,0.353,-88.64,88.536,0
5.54,0.5,0.0,0.5782,-0.0155,0.0,0.6363,0.586,-88.775,88.669,0
5.55,0.5,0.0,0.5828,-0.035,0.0,-0.0709,0.801,-88.904,88.752,0
5.56,0.5,0.0,0.604,-0.0388,0.0,-0.007,0.901,-88.873,88.8,0
5.57,0.5,0.0,0.6033,-0.0333,0.0,0.313,0.941,-88.78,88.743,0
5.58,0.5,0.0,0.6213,-0.0384,0.0,-0.1214,0.923,-88.62,88.581,0
5.59,0.5,0.0,0.619,-0.1678,0.0,0.5599,0.929,-88.33,88.262,0
5.6,0.5,0.0,0.55,-0.0484,0.0,0.3903,1.189,-88.051,87.87,0
5.61,0.5,0.0,0.5575,0.0001,0.0,-0.3866,1.518,-87.647,87.456,0
5.62,0.5,0.0,0.586,-0.004,0.0,0.1803,1.778,-87.085,86.988,0
5.63,0.5,0.0,0.6095,-0.0018,0.0,0.1427,1.868,-86.416,86.398,0
5.64,0.5,0.0,0.6385,0.0052,0.0,0.1078,1.702,-85.668,85.72,0
5.65,0.5,0.0,0.5827,0.1304,0.0,-0.2189,1.68,-84.981,84.939,0
5.66,0.5,0.0,0.5993,0.1698,0.0,0.3479,1.758,-84.101,84.108,0
5.67,0.5,0.0,0.5664,0.0504,0.0,0.3086,1.973,-83.22,83.125,0
5.68,0.5,0.0,0.5449,-0.034,0.0,-0.0392,2.328,-82.201,82.038,0
5.69,0.5,0.0,0.5799,-0.0723,0.0,0.2801,2.488,-80.999,80.94,0
5.7,0.5,0.0,0.6243,-0.0676,0.0,0.0783,2.364,-79.764,79.772,0
5.71,0.5,0.0,0.6361,-0.0696,0.0,0.0887,1.988,-78.453,78.523,0
5.72,0.5,0.0,0.612,-0.0402,0.0,0.4325,1.526,-77.146,77.255,0
5.73,0.5,0.0,0.611,0.0816,0.0,-0.4171,1.102,-75.777,75.836,0
5.74,0.5,0.0,0.5738,0.1176,0.0,-0.2659,0.894,-74.354,74.374,0
5.75,0.5,0.0,0.5826,0.0781,0.0,-0.1541,0.895,-72.841,72.821,0
5.76,0.5,0.0,0.588,0.0298,0.0,0.2343,1.033,-71.168,71.173,0
5.77,0.5,0.0,0.6164,0.0296,0.0,-0.0994,1.057,-69.437,69.444,0
5.78,0.5,0.0,0.6168,-0.0427,0.0,0.4819,1.024,-67.604,67.67,0
5.79,0.5,0.0,0.6103,0.021,0.0,-0.295,1.034,-65.785,65.799,0
5.8,0.5,0.0,0.5918,0.0092,0.0,0.2135,1.163,-63.887,63.935,0
5.81,0.5,0.0,0.5511,-0.0466,0.0,0.26,1.587,-61.958,61.968,0
5.82,0.5,0.0,0.5611,0.063,0.0,-0.3563,2.031,-59.895,59.921,0
5.83,0.5,0.0,0.5579,0.1034,0.0,0.2185,2.503,-57.761,57.877,0
5.84,0.5,0.0,0.5991,0.1041,0.0,0.0522,2.76,-55.553,55.696,0
5.85,0.5,0.0,0.6208,-0.0089,0.0,0.2687,2.772,-53.235,53.462,0
5.86,0.5,0.0,0.6059,-0.0942,0.0,0.0502,2.814,-50.983,51.168,0
5.87,0.5,0.0,0.6045,-0.0895,0.0,-0.1183,2.879,-48.691,48.864,0
5.88,0.5,0.0,0.5934,-0.0487,0.0,0.0669,3.059,-46.389,46.577,0
5.89,0.5,0.0,0.6161,-0.0496,0.0,0.059,3.062,-43.939,44.155,0
5.9,0.5,0.0,0.628,-0.0034,0.0,-0.0898,2.785,-41.448,41.704,0
5.91,0.5,0.0,0.5673,0.0281,0.0,-0.1041,2.754,-38.969,39.345,0
5.92,0.5,0.0,0.6162,0.0018,0.0,0.0266,2.675,-36.399,36.802,0
